85106,2542
85186,469
84044,1552
85190,1573
85191,1573
85185,1573
85187,1573
85178,1531
83896,1273
85183,1573
85189,1526
84699,1141
84510,1561
85184,1573
84481,352
84257,1278
85181,2527
82660,427
84135,1512
85089,1575
84943,2529
85163,1294
57454,125
84902,805
44212,-49
85170,1432
84365,396
85162,1294
85161,1294
84478,1282
85165,302
85042,1573
85152,502
85151,812
85158,932
84808,334
85144,953
85153,1500
85147,916
85117,1230
85030,113
84975,951
85143,1293
85142,1293
85101,475
84986,338
85135,467
85132,714
84598,125
85131,1530
85123,1399
83710,1557
85062,666
85115,1063
85114,1063
84814,661
82010,610
84664,908
83566,196
83643,1504
84612,29
84971,913
84507,456
85048,645
85060,1310
84989,1085
84711,1565
85075,467
85052,113
82283,1264
85050,113
85076,57
83758,1063
83055,433
83579,1614
82797,1603
83625,1615
62344,995
82804,1604
83709,1557
78449,1188
83589,415
83631,1092
78583,1370
83470,1371
83561,1234
81283,1440
79120,861
83452,924
81540,1526
77108,2415
80464,1239
73884,1471
83548,1614
72334,342
83491,96
83454,887
83499,887
83459,1201
82899,1546
68280,-86
68375,-85
81733,1517
83393,371
79978,381
71965,2335
71303,2326
69560,2301
59612,2153
82096,315
77005,1397
83273,1543
83168,734
81796,1029
83169,653
75925,973
83194,1366
81347,1342
81348,1342
80694,670
80706,670
83108,1052
82369,1539
82119,1582
63827,601
75298,762
77214,790
75299,762
75480,764
83062,433
82984,1051
83043,1304
75720,1135
83000,375
81374,1314
79629,1227
79628,1227
56405,1161
52524,724
71873,315
76402,-1
46730,694
58385,864
70317,1352
75891,2380
75937,877
55389,223
75340,512
39247,895
47768,1019
75791,1426
60822,1209
58850,1182
75733,1058
75344,726
74530,549
75100,1414
75211,451
75438,1430
75427,1052
75283,1366
68662,1339
75225,551
73995,-11
17181,14
74936,1044
74920,1044
74918,1044
74721,-4
74701,202
71720,596
74591,754
72685,931
25575,464
74502,480
74525,596
74514,766
74373,678
58719,342
52412,6
52411,6
74086,1331
68666,1328
74031,1036
74149,2358
73014,901
73255,466
73359,739
73781,331
63158,740
63103,103
62580,866
60989,374
59445,19
62636,459
62564,730
62483,365
