ch_changeIdNum,COUNT(ch_changeIdNum)
2645,14
2646,14
2647,14
2650,177
2664,186
2666,186
2667,186
2675,177
2676,34
2678,40
2689,186
2690,186
2692,177
2694,27
2695,27
2696,27
2697,27
2698,186
2699,186
2700,186
2701,186
2702,32
2704,186
2705,186
2707,27
2708,186
2709,186
2710,186
2711,186
2712,186
2713,186
2714,25
2715,186
2717,186
2718,14
2719,14
2720,14
2728,177
2730,14
2732,34
2733,14
2734,14
2737,14
2738,177
2740,27
2741,27
2749,186
2750,186
2751,186
2752,32
2754,14
2755,2
2756,32
2757,32
2758,27
2760,40
2761,40
2764,32
2767,25
2769,32
2771,32
2772,27
2773,186
2774,186
2775,186
2780,32
2784,177
2786,32
2787,32
2788,32
2789,32
2790,40
2791,32
2792,32
2793,32
2795,40
2796,27
2797,2
2875,7
2876,40
2877,40
2883,40
2884,40
2886,2
2887,32
2889,32
2890,34
2892,32
2893,7
2900,32
2901,177
2902,25
2913,40
2914,40
2920,25
3106,8
3200,34
3237,27
3263,34
3282,8
3302,5
3327,46
3336,8
3346,25
3348,27
3354,8
3355,8
3356,2
3360,27
3362,177
3374,25
3378,25
3387,8
3389,40
3390,7
3394,5
3395,5
3396,5
3397,5
3401,177
3402,27
3404,27
3406,177
3407,177
3408,7
3409,8
3410,34
3411,2
3412,40
3413,25
3414,46
3415,5
3417,2
3418,8
3420,2
3422,25
3423,25
3424,25
3425,25
3426,25
3427,25
3428,177
3431,25
3434,7
3435,186
3436,7
3437,7
3438,7
3439,7
3440,7
3441,34
3442,7
3443,7
3444,7
3445,7
3447,7
3448,7
3449,7
3450,5
3451,5
3452,5
3453,8
3454,40
3456,25
3457,7
3458,7
3459,25
3460,7
3461,7
3462,27
3464,7
3465,1
3466,1
3468,1
3470,2
3471,25
3473,7
3474,25
3475,27
3476,7
3477,27
3478,46
3479,1
3480,1
3485,7
3487,2
3488,2
3489,2
3491,2
3492,2
3494,177
3495,1
3496,177
3498,177
3499,8
3501,177
3607,7
3615,8
3727,40
3812,8
3813,8
3858,8
3879,34
3901,1
3916,8
3940,1
3948,2
3997,186
3999,186
4004,7
4010,7
4011,7
4014,7
4016,7
4017,7
4018,7
4019,7
4020,2
4021,177
4022,2
4023,7
4024,7
4025,7
4026,7
4027,27
4028,27
4029,177
4030,7
4031,7
4032,7
4033,7
4034,7
4035,7
4037,8
4038,7
4039,7
4040,7
4041,7
4042,8
4043,8
4044,1
4045,7
4048,7
4049,7
4050,7
4051,7
4052,177
4053,177
4055,7
4056,7
4057,2
4058,177
4061,177
4064,2
4066,7
4069,27
4070,1
4071,2
4072,2
4073,1
4074,1
4077,46
4078,46
4079,46
4091,7
4092,7
4093,7
4094,7
4095,7
4096,7
4097,7
4098,7
4099,7
4100,7
4101,7
4102,7
4103,1
4104,2
4107,177
4108,177
4109,177
4110,177
4111,7
4112,7
4113,7
4114,7
4115,7
4116,7
4117,7
4118,7
4119,7
4120,7
4121,7
4122,7
4123,7
4124,2
4126,40
4145,27
4150,27
4196,27
4232,177
4239,27
4276,1
4336,2
4386,40
4396,46
4537,1
4538,1
4547,27
4550,46
4582,27
4598,177
4599,7
4612,7
4618,2
4622,7
4628,7
4632,7
4653,27
4655,2
4656,2
4674,40
4676,177
4677,177
4679,7
4684,27
4686,32
4687,7
4689,177
4690,177
4692,7
4693,32
4694,34
4695,7
4696,7
4697,7
4698,7
4700,27
4702,7
4703,177
4704,186
4705,34
4711,177
4712,177
4713,177
4714,186
4715,186
4716,186
4719,34
4720,2
4721,14
4723,27
4724,27
4725,46
4733,177
4734,177
4735,177
4736,7
4737,7
4739,7
4740,7
4741,7
4744,34
4745,2
4747,7
4749,7
4752,177
4753,177
4754,46
4755,7
4756,34
4757,34
4759,7
4761,46
4763,7
4765,7
4766,2
4770,7
4772,177
4773,177
4774,177
4775,14
4776,177
4777,177
4778,177
4781,177
4782,177
4783,177
4787,177
