30251,1384
30252,1384
30253,1384
30264,1384
30279,1566
30270,1566
30240,672
30272,1566
30267,1588
30275,1539
30274,656
30273,656
30154,1438
30263,1442
30269,0
30230,218
30256,1587
30257,1587
30146,1562
30137,1562
30163,1521
29815,1551
30262,1481
29837,1306
30069,1437
30147,1562
30254,667
30139,1562
30221,1229
29737,1430
30255,1587
30259,361
30228,754
29235,50
30242,1357
30227,1480
30153,1438
30051,1088
30019,1435
30010,1435
29913,86
30229,1587
30246,1384
30241,1357
30245,656
30244,656
30243,656
30236,993
30235,993
29829,662
30231,0
30234,1523
30232,534
30226,1578
30217,1538
30220,1229
29904,2
30224,1587
30142,463
29885,1427
29593,555
29724,1549
30161,752
30223,1523
30127,751
30219,1586
30185,1522
30141,262
29920,758
30025,1224
30218,655
30125,1558
30215,655
30216,655
30214,655
30213,655
30212,655
30208,655
30211,655
30210,655
30209,655
30207,655
30206,655
30205,655
30204,655
30203,655
30202,655
30201,655
30200,655
30199,655
30198,655
30197,655
30196,655
30195,655
30194,655
30193,655
30192,655
30191,655
30190,655
30189,655
30188,655
30187,655
30186,655
30173,1563
30040,720
30178,264
30179,1522
30169,665
30136,1478
30176,1522
29832,1577
30174,1478
30158,1562
30164,263
30048,1474
30162,1521
30030,1550
30156,1279
30155,1515
30143,1535
30150,10
30152,0
30123,1279
29884,456
30145,353
30140,1584
29995,1223
30138,1438
30144,0
30100,351
30133,1584
28887,24
30132,1477
30126,1584
30129,1477
30124,1477
30130,1477
30113,763
30104,762
29894,757
30120,1477
30121,1477
30119,1583
30111,1561
30107,1477
30106,1477
30097,1476
30096,1476
30110,1583
29530,35
30071,542
30116,663
30102,1583
30095,1476
30083,1476
30036,461
30103,462
30080,1583
30109,651
30075,1557
30105,544
30082,1513
29984,747
30073,1476
30079,1513
30052,7
30094,544
30093,544
30092,544
30081,1513
30078,1513
29972,258
30077,1513
30041,1435
30058,1436
30049,260
30063,1582
30070,651
30072,1582
30057,1476
30056,1476
30055,1476
30054,1476
30027,1378
30062,351
30042,761
30060,761
30038,260
30004,259
30047,461
30061,1582
30044,1582
28817,1495
29932,759
30021,760
30026,761
30037,1556
30024,1310
30003,349
30035,461
29994,1223
29998,1474
30034,1581
29798,645
30032,1475
30033,1475
27875,1148
30016,1475
30031,1581
30015,1475
30017,1475
30014,1475
30013,1475
30012,1475
28901,1379
30011,1475
29997,1474
30009,1475
29912,257
29985,0
29693,1216
30007,460
29956,257
29977,258
30018,1581
30006,1511
30008,540
29992,460
30005,1435
30000,986
29993,1434
29965,1558
29794,1430
29673,1302
30002,259
30001,1581
29537,1498
29996,1511
29825,1633
29802,1219
29674,1302
29796,1430
29999,1434
29667,1565
29991,460
29990,1580
29759,1430
29780,4
29989,1580
29988,540
29986,1435
29670,1565
29534,747
29782,1401
29294,245
29970,1510
29677,1565
29982,460
29981,460
29987,1555
29760,1430
29696,1428
29597,1425
29818,1431
29918,149
29933,149
29974,150
29979,150
29975,150
29968,1473
29971,1558
29980,460
29978,1147
29914,257
29930,257
29917,257
29966,459
29969,1434
29961,1510
29927,458
29964,541
29836,1306
29960,1510
29959,1510
29890,1577
29889,1577
29934,245
29911,711
29958,1579
29813,982
29915,1120
29888,1577
29887,1577
29955,648
29951,648
29954,648
29953,648
29952,648
29950,648
29949,648
29948,648
29947,648
29946,648
29945,648
29944,648
29943,648
29942,648
29941,648
29940,648
29939,648
29938,648
29937,648
29936,648
29931,603
29935,648
29741,537
29908,758
29900,757
29921,1515
29862,1555
29863,1555
29864,1555
29865,1555
29866,1555
29867,1555
29868,1555
29869,1555
29870,1555
29871,1555
29872,1555
29873,1555
29874,1555
29875,1555
29876,1555
29877,1555
29878,1555
29879,1555
29880,1555
29881,1555
29882,1555
29857,1555
29858,1555
29859,1555
29860,1555
29861,1555
29855,1555
29856,1555
29854,1555
29853,1555
29852,1555
29806,91
29678,0
29901,0
29907,1039
29899,130
29895,148
29896,148
29906,148
29905,148
29824,1
29827,1
29811,0
29916,2
29910,1084
29619,704
29616,704
29851,1555
29845,1555
29843,1555
29839,1555
29849,1555
29848,1555
29846,1555
29838,1555
29840,1555
29842,1555
29847,1555
29850,1555
29841,1555
29844,1555
29893,757
29833,756
29892,757
29831,1577
29540,246
29527,245
29891,1432
29784,537
29660,534
29835,1555
29659,534
29828,1471
29783,537
29886,1427
29658,534
29657,534
29834,536
29830,1577
29767,1426
29819,1555
29814,1577
29821,1213
28255,1363
29820,1213
29779,537
28934,1398
29826,538
29822,538
29560,1569
29817,1555
29812,1507
29810,1576
29676,1565
29795,1430
29740,537
29785,345
29808,1555
29809,1576
29807,1507
29776,1576
29703,0
29268,1018
29778,90
28935,26
28886,24
29797,0
29787,90
29791,254
29799,1555
29793,1555
29800,1568
28736,1510
29365,1411
29769,578
28923,1398
29721,126
29076,1402
29773,1430
29775,1576
29148,1404
29661,534
29747,755
29768,578
29777,1431
29702,1428
29774,1576
29689,1427
29683,1367
29682,1367
29191,1349
29772,455
29770,345
29758,74
29764,1576
29771,0
29716,577
29755,1506
29763,1576
29753,1550
29757,455
29717,1371
29766,1212
29514,1363
29765,1212
29756,1469
29762,1212
29761,1212
29748,1212
29751,1575
29749,1212
29754,74
29752,1554
29745,1632
29744,1632
29743,1632
29750,1575
28698,499
29700,144
29734,1469
29706,741
29656,1466
29742,1554
29694,1428
29695,1428
29736,1430
29704,741
29735,1553
29733,454
29731,742
29730,1575
29728,1505
29726,980
29729,343
29699,1504
29732,1211
29722,1574
28813,723
29718,252
29698,1269
29727,5
29723,1505
29725,980
29599,976
27864,543
27866,543
29622,250
29701,252
29692,1467
29690,1467
29707,1566
29687,1467
29249,0
29705,1552
29697,1552
29600,201
29684,1573
29681,1504
29685,1467
29686,1467
29662,0
29665,1466
29672,1467
29671,1467
29680,453
29588,737
29669,575
29596,1425
29595,1425
28809,1084
28666,1078
29543,0
29666,1427
29668,1503
29664,1427
29663,1551
27304,1343
29018,1482
29233,1487
29031,1482
29653,1572
29621,0
29574,0
29655,1466
29572,0
29654,1466
29624,250
29629,250
29652,641
29651,641
29650,641
29649,641
29648,641
29647,641
29646,641
29645,641
29559,736
29644,641
29643,641
29642,641
29641,641
29640,641
29639,641
29638,641
29637,641
29636,641
29635,641
29634,641
29633,641
29632,641
29631,641
29630,641
29609,1365
29628,534
29627,534
29626,534
29625,534
29582,531
29620,751
29615,751
29614,1550
29613,1550
29612,1550
29611,1550
29087,231
29610,1568
29573,0
27940,1506
29601,1364
29607,639
29606,639
29605,639
29604,639
29603,639
29602,639
29594,1424
29598,1299
29592,1548
29571,1205
29561,1205
29563,1205
29564,1205
29565,1205
29566,1205
29567,1205
29568,1205
29198,1096
29580,935
29587,1570
29590,1561
29584,1569
29581,68
28684,498
29554,1543
29569,1205
29562,1205
29579,934
29575,1424
29578,531
29576,1424
29570,1424
29577,531
29558,1560
29557,1560
29369,1415
29513,1420
29475,1419
29405,1417
29386,1416
29360,1415
29330,1414
29326,1414
29189,1409
29551,1568
29542,1297
29553,1422
29552,1422
29555,0
29401,331
29550,1568
29541,448
29536,592
29549,637
29548,637
29547,637
29546,637
29545,637
29544,637
29533,1542
28723,1390
29188,1405
29295,245
29532,0
29525,646
29539,933
29267,1099
29538,447
29535,1567
29096,1447
29490,1420
29519,1460
29464,1540
29531,636
29523,1421
29364,222
29426,1357
29376,1355
29444,1418
29521,1209
29424,1357
29463,1359
29482,1360
29425,1357
29522,1566
29524,591
29377,1355
29443,1418
29390,1416
28946,1402
29520,1460
29504,1208
29487,244
29462,1517
29491,1420
29510,1458
29508,1458
29345,740
29511,1458
29512,1295
29518,1460
29517,1566
29492,1027
29404,1541
29488,1459
29516,1363
29515,1363
29505,136
29503,1458
29497,1202
29499,1202
29495,1202
29509,1458
29507,136
29506,136
29498,1202
29496,1202
29494,1202
29493,1202
29502,445
29501,1027
29480,1294
29483,24
29430,702
29481,1202
29485,244
29439,702
29489,527
29486,527
29415,525
29472,1565
29410,525
29474,1419
29409,525
28948,510
29465,1362
29441,702
29433,702
29471,1459
29460,1359
29478,1202
29477,1202
29476,1202
29479,1202
29473,1459
29327,1354
29452,1106
29437,1105
29434,702
29470,1565
29454,444
29408,730
29440,702
29407,1457
29455,61
29458,243
29469,634
29468,634
29467,634
29466,634
29461,1359
29459,1359
29447,1358
29456,526
29453,61
29451,61
29225,234
29355,239
29397,1537
29450,633
29448,1358
29429,1418
29428,1418
29421,1357
29442,702
29438,702
29436,702
29435,702
29432,702
29412,1206
29419,1357
29418,1357
29417,1357
29431,443
29427,242
29423,1357
29411,929
29398,587
29346,1414
29420,1357
29422,1357
29416,1357
29414,525
28885,117
28949,510
29356,522
29358,522
29169,1448
29403,133
29406,1457
29402,1417
29247,127
29399,1562
29342,1255
29321,1453
29347,1535
29299,562
28717,707
29394,927
29362,1553
29388,1554
29387,1554
29271,1532
29043,1504
29392,1291
29393,1562
29236,1507
29389,1416
29385,1198
29384,1553
29380,1561
29373,1355
29372,1355
29371,1355
29383,1198
29349,1552
29381,1198
29379,1561
29368,1203
29363,926
29374,239
29375,1290
29366,192
27786,182
29322,727
29272,626
29339,1197
29370,1355
29000,1092
29367,192
29305,130
29329,131
29333,131
29331,131
29350,1491
29351,1561
29359,239
29354,239
29328,1552
29352,1197
29361,629
29340,1197
29353,1197
29344,1197
29338,222
29343,1538
29316,1413
29337,222
29348,1560
29325,221
29336,629
29335,629
29334,629
29324,628
29320,1453
29317,1560
29319,1490
29318,925
29313,1559
29193,126
29308,1353
29307,1353
29314,1538
29234,1410
29020,1406
29190,1409
29303,1413
29298,1489
29311,1534
29312,54
29304,130
29306,137
29241,51
29310,628
29309,628
29255,1351
29301,1413
29300,1559
29302,1413
29291,1287
29297,1452
29296,1559
29170,1408
29155,919
29239,1548
29157,125
29237,1548
29269,437
29292,1558
29277,1
28841,910
29290,1558
29254,1351
29019,1406
29273,437
29289,627
29288,627
29287,627
29286,627
29285,627
29284,627
29283,627
29282,627
29281,627
29280,627
29279,627
29278,627
29154,125
29276,26
29258,1351
29265,128
29192,125
29257,1351
29260,1351
29259,1351
29270,128
29275,1352
29248,235
29263,229
29110,1385
29245,436
29252,0
29264,128
29242,51
29021,554
29253,1351
29246,690
29240,636
29238,1285
29231,1556
29226,1251
29232,1534
29194,1491
29227,1410
29228,1410
29205,1410
28897,1441
29230,1410
29224,1486
29220,1486
29222,1486
29229,1410
29016,1405
28969,304
29159,639
29223,1486
29221,1486
29219,1409
29215,1534
29211,1534
29203,23
29210,1555
29213,1409
29212,1409
29179,1532
29105,513
29199,1409
29206,54
29181,233
29200,1096
29195,233
29209,624
29208,624
29207,624
29184,1555
29197,1449
29196,1449
29180,233
29182,233
29186,233
29136,21
29187,1449
29183,1449
29147,124
29153,125
29178,1448
29171,1554
29177,1546
29141,1528
29173,1448
29174,514
29040,1406
29167,1386
29090,1544
29172,514
29168,1554
29143,919
29135,21
29134,21
29165,623
29164,623
29163,623
29162,623
29161,623
29160,623
29109,1446
28744,1433
29102,1445
28743,1433
29144,1446
29098,1039
29152,1490
29151,1408
29149,1554
28972,1485
29146,1484
28979,729
29137,1554
29139,1484
29133,1407
29132,1407
29138,232
29108,1446
29129,1553
29104,1445
29103,123
28855,713
29086,1446
29099,1347
29036,1407
29091,1553
29089,1544
29092,1347
29100,1545
29131,1447
29095,1447
29037,958
29130,578
29017,957
29085,577
29101,577
29128,622
29127,622
29126,622
29125,622
29124,622
29123,622
29122,622
29121,622
29120,622
29119,622
29118,622
29117,622
29116,622
29115,622
29114,622
28651,605
29097,1553
29094,632
29082,1195
29042,1379
29033,1346
29081,1553
28598,1388
29080,1347
29088,621
28950,1442
29078,1446
29035,1407
29041,1379
29015,1405
28944,1402
29077,1552
29072,1531
29073,1531
29075,1531
29074,1531
29071,1531
29038,230
29003,1526
29024,1188
29070,621
29069,621
29068,621
29067,621
29066,621
29065,621
29064,621
29063,621
29062,621
29061,621
29060,621
29059,621
29058,621
29034,1552
29032,0
28962,1479
28974,1036
28983,1486
28992,430
28971,1036
29022,620
29009,620
29008,620
29007,620
29006,620
29005,620
29004,620
29011,1551
29012,1445
29014,1188
29013,1188
28613,940
28995,1345
29002,1375
28997,121
28988,121
29010,1188
28996,1547
27829,94
27802,93
28372,157
28998,1107
29001,1348
28994,1345
28993,1345
28982,430
28942,1442
28431,662
28267,655
28981,228
28960,227
28961,1381
28977,228
28872,1524
28967,1105
28966,1105
28936,1185
28968,1105
28918,1184
28973,1404
28951,1403
28926,1402
28930,1402
28970,1404
28771,1392
28965,1549
28963,1527
28964,1527
28612,1385
28697,0
28876,1401
28941,1527
28947,1549
28959,1442
28945,1185
28922,1402
28958,617
28957,617
28956,617
28955,617
28954,617
28953,617
28952,617
28943,728
28940,1548
28604,1075
28939,227
28938,1548
28937,6
28915,225
27784,0
28932,1442
28931,1442
28851,1339
28917,1522
28880,1521
28916,5
28830,1398
28418,0
28773,173
28924,1184
28798,1492
28502,1073
28927,1184
28933,1548
28929,509
28925,1184
28878,1400
28920,226
28910,1539
28921,1548
28904,508
28908,509
28919,1547
28879,1400
28911,1539
28761,0
28894,714
28877,1400
28895,1401
28891,1440
28903,1183
28912,118
28881,117
28914,118
28859,1651
28906,225
28893,1401
28900,1439
28892,1547
28868,713
28888,1546
28890,1440
28861,1439
28860,1439
28889,1546
28866,224
28834,1438
28849,1051
28882,117
28883,117
28884,117
28874,116
28875,116
28864,1546
28870,1546
28869,1400
28764,1395
28820,724
28863,725
28083,1505
28867,1400
28871,1524
28873,1524
27756,681
28796,722
28654,716
28791,722
28724,720
28656,716
27766,682
28854,1339
28862,1537
26347,1435
28852,223
28858,319
28857,1545
27995,513
28785,710
28856,1545
28843,910
28850,425
28839,1439
28838,1439
28833,1438
28853,1339
28846,115
27251,1281
28842,1519
28848,115
28822,724
28837,1439
28845,115
28847,115
28683,217
28844,1545
28677,498
28836,1545
28831,1438
28816,909
28808,722
28828,1398
28832,1545
28827,1398
28807,1397
28804,1397
28829,1398
28826,1398
28766,709
28825,1398
28824,1438
28770,1395
28806,1397
28803,1397
28823,1544
28790,710
28821,115
28819,1436
28811,505
28812,505
28818,1436
28742,720
28792,722
28739,720
28814,723
28815,723
28759,1395
28800,221
28783,504
28810,505
28782,504
27408,62
27410,62
27301,60
28794,1339
28805,1397
28802,1397
28801,1479
28774,1435
28777,1436
28730,1433
28776,1542
28797,1492
28756,0
28775,1434
28778,1434
28789,504
28788,504
28787,504
28786,504
28772,1435
28765,709
28769,1435
28732,1395
28768,1395
28767,1395
28726,1235
28748,1541
28763,1434
28762,1434
28753,1335
28757,1435
28760,1541
28005,100
28745,1097
28750,2
28754,1047
28755,0
28650,111
28716,1517
28746,1435
28714,1433
28718,1518
28734,8
28741,720
28645,106
28643,106
28647,107
28639,106
28646,106
28638,106
28644,106
28740,720
28738,1177
28710,1393
28713,1393
28692,498
28749,1395
28747,1541
28712,1393
28220,1374
28634,1527
28690,1393
28153,1371
28711,1393
28728,707
28731,1001
28735,1096
28733,1096
28729,184
28709,1393
28722,1176
28706,719
28702,719
28727,227
28703,905
28719,1394
28715,905
27929,195
28363,529
28725,227
27654,6
28721,905
28681,169
28628,112
28708,1393
28707,1393
28704,719
28705,719
28686,1433
28685,1432
28410,707
28624,1535
28635,113
28694,1393
28688,1393
28695,718
28696,718
28699,719
28701,1045
28693,1393
28687,1393
28682,217
28679,1538
28673,216
28680,1392
28657,716
28659,716
28649,716
28637,715
28653,716
28678,1513
28676,1044
28633,1527
28674,718
28675,1392
28640,7
28642,1389
28664,1511
28655,1360
28670,1043
28439,615
28641,207
28584,85
28636,715
28672,216
28671,1537
28621,166
28405,893
28631,1389
28630,1389
28593,1427
28592,1427
28669,215
28662,1430
28667,310
28668,310
28665,215
28663,416
28661,1473
28632,213
28660,1473
28652,605
28492,711
28572,205
28608,1526
28629,1360
28627,1360
28625,715
28626,1360
28623,1535
28622,1389
28542,1386
28503,1386
28495,1386
28259,29
28432,1
28620,1389
28599,212
28619,1389
28591,1512
28589,1512
28597,1229
28618,1535
28614,1388
28601,701
28615,603
28611,1534
28610,1388
28609,1534
28585,1387
28587,1427
28605,1470
28571,1508
28586,1388
28606,105
28607,603
28558,103
28600,701
28556,492
28588,1388
28596,602
28595,602
28594,602
28514,1353
28553,1525
28552,1525
28569,1525
28583,1533
28548,1387
28549,1387
28580,1039
28427,1070
28581,1533
28555,1427
28582,1533
28379,233
28579,1533
28534,700
28564,211
28568,211
28567,211
28565,211
28570,211
28566,211
28547,1426
28578,602
28577,602
28576,602
28575,602
28574,602
28573,602
28563,104
28560,104
28562,104
28559,104
28510,0
28557,1533
28545,211
28543,211
28554,1525
28550,1525
28551,1525
28509,0
20993,1222
28544,211
28533,103
28527,103
28532,103
28528,103
28531,103
28530,103
28529,103
28546,1387
28541,1533
28437,1
28540,211
28311,592
28497,1426
28536,1175
28539,1386
28538,1507
28537,1532
28508,1529
28505,1387
28507,1387
28504,1387
27265,1029
28512,1524
28506,1529
28490,1037
28526,601
28525,601
28524,601
28523,601
28522,601
28521,601
28520,601
28519,601
28518,601
28517,601
28516,601
28515,601
28494,1355
28500,1352
28501,699
28411,1223
27904,1048
28471,101
28493,0
28498,1532
28460,1385
28496,1524
28489,1523
28429,208
28491,1523
28486,1425
28425,1383
28424,1383
28357,693
28423,696
28465,711
28422,1383
28487,1531
28421,1383
28485,556
28484,556
28483,556
28482,556
28481,556
28480,556
28479,556
28478,556
28477,556
28474,1506
28322,483
28473,1510
28457,698
28464,698
28455,1505
28225,1061
28449,1353
28441,100
28146,87
28466,101
28463,1531
28458,410
28462,1523
28461,209
28442,100
28459,410
28218,226
28409,707
28253,76
28447,1509
28446,1509
28445,1509
28444,1509
28453,410
28454,1531
28352,692
28448,1384
28452,1530
28417,0
28451,1424
26482,445
28260,0
28415,199
28434,1526
28277,1474
28443,599
28438,1526
28440,598
28436,208
28435,208
28430,409
28433,208
28428,1383
27634,88
28426,1383
28402,1235
28420,207
28416,1520
28406,1351
28318,1341
28413,189
28412,407
28403,1505
28400,206
27946,1303
28408,596
28407,596
28393,205
28401,407
28333,561
28356,1032
28390,97
28391,97
28394,97
28355,1419
28396,205
28398,206
28397,206
28381,233
28360,78
28392,1502
28331,704
28382,1350
28395,551
28044,878
28375,79
28239,1577
28240,1577
28330,561
28247,886
28250,1375
28376,1420
28377,1381
28104,221
28264,1376
28362,78
28368,192
28353,1419
28361,891
28370,1475
28369,1475
28367,1518
28336,1379
28251,1375
28249,1375
28344,1503
28366,1518
28312,1341
28365,1518
28364,1518
27816,3
27818,3
27817,3
28244,1375
28238,1375
28243,1375
28345,1499
28349,77
28350,191
27652,632
28351,605
28193,89
28252,1344
28348,1350
28175,189
28343,1503
28256,1062
28242,1375
28097,1056
28337,95
28248,91
28323,155
28332,561
28340,95
28338,95
28320,94
28275,402
28274,402
28181,1059
28273,402
28272,93
28321,94
28276,93
28319,94
28201,89
28178,89
28177,88
28180,89
28335,1379
28237,1414
28317,0
28206,198
28329,202
28327,202
28341,484
28281,189
28342,484
28339,484
28316,703
27942,187
28279,1415
28326,1454
28190,89
28228,91
28227,91
28176,88
28254,92
28325,1454
28266,74
28328,561
28106,695
27991,875
28268,702
28232,700
28314,1378
28230,700
28282,1064
28261,228
28183,190
28280,18
28278,189
28283,189
28310,592
28309,592
28308,592
28307,592
28306,592
28305,592
28304,592
28303,592
28302,592
28301,592
28300,592
28299,592
28298,592
28297,592
28296,592
28295,592
28294,592
28293,592
28292,592
28291,592
28290,592
28289,592
28288,592
28287,592
28286,592
28285,592
28284,592
28235,1495
28263,188
28271,1459
28265,402
28258,228
28257,228
28105,694
28219,1374
28245,1521
28246,1521
28241,1362
28234,1374
28236,1520
28229,1520
28233,1520
28231,186
28221,1498
