30916,547
30915,840
30913,840
30917,840
30911,1475
30909,1053
30881,1318
30882,428
30906,81
30905,1475
30903,1274
30902,1274
30899,1474
30875,1474
30876,1399
30869,398
30864,1473
30862,1473
29166,664
30721,194
30852,1051
30851,1473
30665,1588
30835,1271
30099,399
30101,399
29608,508
29591,1523
30397,261
29788,1428
30692,782
29556,159
30671,1537
30393,127
26648,1255
30045,319
30444,1641
30439,1036
30425,1257
30403,1536
30404,1536
30359,1540
30184,1054
27217,301
30039,691
30180,127
30166,126
30134,764
30114,174
30091,173
29079,733
30050,1629
30022,1531
30098,399
29039,732
30028,690
29973,171
29618,401
29816,806
27477,-75
29446,1546
26945,1266
28347,32
27534,56
30919,1576
30918,1576
30606,71
30914,840
30910,1475
30773,834
30848,837
30908,1610
30900,1610
30907,1610
30904,839
30897,732
30898,790
30901,547
30896,1609
30880,790
30894,1273
30895,1273
30866,1273
30883,1575
30893,328
30892,328
30891,328
30890,328
30889,328
30888,328
30887,328
30886,328
30885,328
30884,328
30867,20
30870,789
30877,1609
30872,838
30868,1247
30855,1398
30858,1272
30043,319
30861,1272
30854,1558
30847,1246
30727,393
30860,1608
30769,1268
30859,1272
30857,398
30841,1271
30856,398
30809,730
30846,326
30845,326
30849,1608
30850,1473
30843,788
30844,326
30260,1452
30784,330
30837,544
30839,1607
29792,1019
30840,1271
30600,536
30794,1471
30834,326
30833,326
30832,326
30831,326
30830,326
30829,326
30828,326
30827,326
30826,326
30825,326
30824,326
30823,326
30822,326
30821,326
30820,326
30819,326
30818,326
30817,326
30816,326
30815,326
30814,326
30813,326
30812,1415
30767,1604
30796,1471
30795,1471
30808,1572
30805,1572
30806,1572
30802,1572
30803,1572
30804,1572
30807,1572
30779,728
30800,1572
30798,1572
30799,1572
30801,1572
30785,1470
30792,543
30788,1314
30789,1048
30786,1048
30787,1048
30790,1571
30604,429
30603,429
30602,429
30601,429
30783,1048
30765,1412
30780,1470
30781,1470
30771,1541
30776,834
30761,1592
30576,1586
30762,1312
30777,1591
30358,1299
30775,146
30720,1589
30701,1588
30766,949
30687,946
30770,1605
30768,1604
30772,834
30175,127
30763,1090
30764,1090
30067,1568
30752,1468
30755,1268
30753,1268
30750,1268
30749,1268
30748,1267
30760,1469
30756,1604
30731,1312
30758,1604
30757,1604
