ch_changeIdNum,ch_authorAccountId
6900,659
6885,679
6884,679
6883,679
6882,679
6082,572
5781,593
6801,339
6656,559
6824,559
6829,559
6768,559
6806,559
6797,559
6793,679
6757,475
6509,208
6739,475
6736,559
6735,559
6693,475
6597,679
6567,679
6566,679
6498,559
6495,489
6029,4
6246,604
6285,679
6196,679
4336,118
6035,457
4022,118
6008,658
6002,658
6000,661
5975,640
5862,601
5783,590
4878,89
5580,486
5416,6
5481,475
5482,475
5417,475
5397,208
5241,485
5252,474
5087,445
3765,87
4722,130
4909,208
4811,227
4775,100
4721,100
3607,208
4537,51
4538,51
4103,270
4232,4
4216,286
4059,276
3480,38
3858,214
3940,38
3918,45
3895,256
3804,190
2311,114
3263,6
3200,5
2920,2
2312,114
2585,123
2491,38
2502,116
2013,63
165,36
85090,1093
85192,1158
85188,1158
85179,1158
85180,4
77604,383
85177,577
84785,63
83545,529
84838,529
85174,621
85173,621
85157,1597
85169,5319
85168,582
85167,458
85164,18199
85166,776
84040,675
85103,457
85102,457
85160,432
85156,432
84760,40
85148,1289
85093,763
85125,587
85155,443
85154,449
85149,7122
85038,2044
85146,7232
85035,81034
81529,972
85145,65230
85139,1197
85037,5277
85140,726
85134,7122
85138,1197
85072,940
85137,1197
85136,93368
85120,5277
85116,857
85126,857
85130,5285
85108,2730
85124,857
84727,7200
85128,726
85118,1218
85074,69270
85122,857
84666,935
84663,935
85112,857
85109,857
85113,7122
85051,493
85121,857
85111,5277
84809,7200
84818,7200
85110,72574
84659,935
84812,7200
84804,7200
84747,7200
85024,27769
84793,7200
82090,7200
84719,7200
84735,7200
84863,9486
85107,457
85100,457
85104,65554
85095,457
85094,457
85057,938
85098,582
85082,722
85096,7162
84455,1598
85066,7122
85081,1158
85056,5319
84382,482
84927,95777
85080,1158
85079,1158
85071,940
84847,582
85077,6180
84980,5309
82675,482
84544,763
85073,1007
84626,940
84497,951
84500,582
84491,7122
84501,81063
84482,1665
84154,1179
84457,1598
84165,1179
84287,879
84494,530
84433,582
82422,726
83796,4110
84490,63635
84307,63635
84489,63635
84488,63635
84487,63635
84164,1179
84163,1179
84432,32204
84473,5285
84483,6180
84468,2730
84360,7122
83471,457
84409,7122
83676,4110
84449,95985
84475,934
84459,1093
78538,938
76929,3091
84469,5285
84472,30483
84289,70517
84462,5306
84466,10533
83711,1665
84470,726
84445,91219
84451,4110
84465,10533
83457,4110
83822,1003
84467,2730
84414,1218
84405,5319
84404,536
84454,7151
84450,7122
84453,1145
84452,1145
84073,973
83995,973
83886,513
84231,14940
84094,14940
84346,1137
84447,9486
84374,6144
83199,11437
84373,6144
84420,81063
84443,1635
83944,598
83700,598
84440,432
84295,940
83705,598
84431,32204
84435,40
83812,598
84357,598
83737,598
84265,582
82308,763
84385,659
80076,529
83257,529
84277,598
84423,663
84427,432
84356,32204
84355,1289
84379,582
84354,1289
84376,40
84418,755
84417,95985
83876,5309
84400,96011
84410,5923
84380,1197
84406,91536
84028,7214
84027,7214
84407,5285
84396,5285
84401,934
75989,513
81138,482
83892,1197
83889,577
83869,1093
83891,530
83868,1093
83729,659
83375,530
83888,1097
81721,722
78803,1003
83880,1197
83884,4610
83882,497
83877,1197
83879,7162
83857,94708
83855,94708
83856,94708
83854,94708
83598,763
83554,940
83871,1158
81134,482
83870,1158
83864,1471
83696,497
83861,1408
83860,1158
83859,1471
83850,94708
83853,72853
83293,888
83836,1597
83843,1598
83849,1158
83848,1158
83847,1158
83846,1158
83845,1158
83698,755
83837,39577
83802,1408
83133,6332
83816,763
83789,4
83828,1289
82400,482
82778,722
83403,722
82552,763
83786,763
83818,1179
82015,65661
65330,763
83814,7162
83795,60974
83321,1289
83809,7162
83734,577
83806,7162
83473,1003
83803,7162
83730,7162
83541,32204
83791,1289
83784,5309
83680,1013
83771,96596
83769,5285
83770,2584
83701,1471
83612,1013
83422,65705
83707,536
83550,95777
82950,39577
83116,39577
83733,7128
83348,5309
83699,755
83775,2730
70601,77541
83772,1597
83765,1408
83768,91536
83767,450
83283,1093
83759,450
83683,86611
83681,1597
83661,1597
79981,39869
83160,973
73352,983
83686,5
70714,4
83748,973
83749,663
59676,434
83267,577
83264,577
83271,530
83268,577
83113,30483
83172,776
82567,598
83244,432
83263,77876
83258,582
81208,63635
83242,940
83115,27769
83072,63635
83218,5319
83167,4
81868,44628
82524,1516
82677,529
83226,5465
83228,5306
83220,888
83227,32479
82730,1161
83232,5285
83201,95975
83156,63635
83117,78140
83224,5285
83016,5306
82972,529
83197,72853
83195,96596
83217,5277
83215,94708
83214,94708
83213,94708
83210,94708
82759,73599
83204,3437
83207,4610
83148,587
82440,1093
83198,587
83190,2304
83189,5285
82874,339
83188,5465
83187,5465
83157,587
82258,587
83153,75185
83150,75185
83152,75185
83151,75185
83149,75185
83184,315
81792,1093
82586,3261
82338,44628
83118,72853
83171,1093
82624,32479
83174,32204
83173,577
83158,32204
82685,32204
83170,577
83165,51956
82983,577
82777,722
81877,30003
82934,4
82390,627
81565,1007
82320,911
82307,911
83159,1289
83143,27769
83140,457
83067,5319
82779,722
82024,1093
83137,5319
83139,5319
82623,32479
82942,888
83087,587
82316,30003
83147,77391
83144,77391
83066,5319
83138,1289
83130,1289
83136,888
83131,77876
83127,94708
83129,77876
83126,94708
81863,4
81862,4
82408,1179
82639,729
81748,973
81749,973
81425,1093
81746,973
81747,973
30246,481
82405,32204
81304,598
82680,577
82321,577
82682,577
82670,1231
82324,763
82341,598
82668,598
81923,5666
82674,659
82672,659
82669,1635
82657,7248
82667,1635
82664,577
81303,598
82516,1093
81726,6144
82663,530
82561,598
82560,598
82661,450
82658,4610
82662,940
82648,587
82659,450
82614,7162
82539,458
82568,598
82655,450
82640,4610
82653,6144
82651,530
82644,1408
82645,1408
82646,1408
82582,587
82555,63635
82547,1289
82553,1630
82627,18199
82610,5923
82593,5306
82613,5306
82504,5309
82620,5285
82619,726
82617,450
76939,5319
82599,988
82611,4610
82609,32479
82495,988
78954,10533
82579,1408
82602,1408
82530,1408
82531,1408
82532,1408
67741,1408
82533,1408
82606,4610
82441,55591
82589,1093
82595,1093
82600,5285
82480,940
82151,964
58127,4610
82585,1093
82601,7168
82583,1093
82563,1635
82598,7122
82597,5923
82587,93368
82584,5285
82546,5277
82574,9486
82580,3261
82577,5285
82527,1408
82528,1408
82529,1408
82526,1408
82501,10533
82575,4610
76695,10602
82576,4610
81950,63635
82099,529
82101,906
82098,77876
82083,72853
82001,5465
81219,587
82084,5285
81685,1093
82091,10533
82089,1210
82029,906
82081,93368
82068,726
81808,5285
82072,32479
81784,5285
81780,5285
81762,5285
81672,5285
82026,906
82079,30483
82078,30483
82080,5285
82076,78432
82077,4610
81875,598
82041,1093
82063,455
82064,455
78605,72853
78601,72853
82069,5285
82039,1093
82022,467
81891,587
81599,587
82046,663
82060,5306
81035,5306
80970,5306
80674,587
82044,6176
82058,5285
82059,93368
82052,5319
81092,17873
81001,55591
82053,93368
81987,7094
82056,7122
81765,857
81978,988
82050,93368
82047,5285
82004,78140
81997,78140
81912,675
76086,5293
82040,455
81887,2730
82033,1197
81967,4
75284,1005
82028,7162
82014,911
82013,911
82025,1635
82019,1635
82023,1210
81392,908
82020,1093
81960,32479
81921,5666
81961,32479
81974,1093
81980,1007
82017,1231
82018,497
81954,1289
82016,1033
81398,1231
81973,1093
81724,18199
81975,888
81619,7162
81841,4110
75987,513
81988,1093
81953,906
81943,940
81968,15727
81972,93368
82000,934
82002,77876
79630,587
75921,587
81958,32479
81743,911
81986,5285
81480,1408
81430,1007
81468,4110
81494,77876
80834,1289
80772,1093
81178,1408
81489,1289
81490,455
81485,449
80666,1408
81484,30083
81483,857
81481,190
81478,1161
81252,1609
60738,32204
81479,621
81333,1093
81465,1609
80534,598
80191,63730
81464,726
81455,857
81279,1609
81463,72574
81331,1609
80897,1093
79783,4
81440,4110
71352,755
81457,77876
80765,1093
81452,7128
81423,1093
81451,726
81434,598
76189,55591
81444,1408
81442,726
81441,5293
79782,4
81438,857
81439,726
81172,4611
81210,4611
81305,4611
81435,726
80277,1248
80711,587
81433,726
81397,1093
81323,4611
81421,455
81422,455
80907,1093
81431,726
76588,5
81429,726
76131,5
76130,5
71984,5
71983,5
81428,726
81415,1597
81420,1161
81419,1161
71982,5
81426,726
81217,1408
75464,55591
80575,32479
81410,1161
80762,5293
81412,1248
76196,55591
81401,30083
81413,190
81409,190
81163,7122
81411,726
80782,1179
68194,1609
81354,5285
81192,30003
80917,5293
65193,1093
81395,44628
81376,1179
81289,30003
78279,1003
81378,722
81381,1003
81400,577
81396,1093
80980,1093
80979,1093
80978,1093
80763,1093
77515,1093
80804,763
78843,33021
80884,5319
80938,582
80927,5319
57812,627
57100,627
80880,432
80926,5306
80896,3683
80934,1051
80893,3683
80928,1051
80671,37142
77215,5692
80724,903
80617,63635
80543,63635
72644,7214
79962,63635
80857,63635
80856,63635
80638,63635
76348,1202
80920,10533
80918,7122
80922,1051
80915,10533
80904,10533
80914,2044
80851,6017
80794,84907
80850,6017
61916,497
80911,7128
80769,7122
80776,5293
80912,190
80909,726
80905,4610
80872,7128
80878,190
80900,2730
80876,190
80874,190
80903,726
80901,1051
80583,82547
80902,2472
79509,82547
80757,11384
80883,972
80888,6180
80890,1093
80792,4610
80867,30003
80796,91517
80881,432
79866,5309
80672,7128
80739,1635
80539,1635
75914,2695
80818,6144
80862,455
80863,455
75913,2695
80861,668
80858,5306
80859,726
29495,4692
76102,51797
76938,51797
80720,908
79107,51797
75521,72793
80791,1609
80854,582
80847,582
80637,63635
80848,4
80843,6180
80829,85386
80830,85386
80832,85386
80839,6180
80840,6180
80845,726
80842,77876
80841,77876
80835,1609
80815,432
77395,1003
80725,627
80615,497
80814,497
80836,2917
80799,5306
80813,1218
80622,906
80392,471
80385,1051
80347,92428
80329,92428
80366,1471
80382,2448
80322,92428
80379,7128
80372,5355
80378,618
80377,471
80376,471
80375,471
80292,2304
77483,44628
80370,1093
80312,1007
80364,7122
80365,5355
80367,7122
80102,17873
80187,10533
80362,471
80361,5355
80293,1161
80294,1161
79093,44628
80232,44628
80358,726
80357,726
80356,726
80331,1609
80350,6658
80270,598
80297,598
71986,888
80275,577
80342,582
80288,3683
80332,1093
80341,726
80317,1093
80336,432
80328,432
80162,529
80161,529
76039,30483
76038,30483
77374,722
80247,722
80313,1289
80316,1041
79021,4761
80256,432
80186,10533
80311,1041
80302,30483
80264,81063
80295,6180
80239,5306
79796,1471
80291,10533
80178,582
80223,10533
79901,1635
80115,1408
80284,5319
80290,15727
80287,857
80230,5319
80282,10533
80226,10533
80234,4611
80283,1210
80235,4611
80254,935
80212,1333
80190,1408
80123,1408
80286,2730
79702,1333
79701,1333
79598,1333
79499,1333
80143,4611
80281,10533
80278,2448
80141,1210
80214,5319
80006,15727
80279,1227
80274,582
80242,582
80268,906
80062,4
80079,659
80224,1471
80261,621
80259,621
75013,1093
79806,5355
79807,5355
79809,6180
76848,5692
79772,1051
75256,11437
76983,44628
79193,11437
74797,11437
75339,11437
75255,11437
75379,11437
78865,11437
74994,11437
74796,11437
74993,11437
75447,11437
75477,11437
78767,11437
79804,6180
79803,6180
79801,1161
79800,1248
79794,726
79737,1248
79638,726
79725,86611
79786,1
79622,4
77433,87330
79784,432
77416,87330
53103,383
79731,4
79764,1289
79773,432
79758,726
79670,582
79768,582
79774,3683
79315,925
79766,432
77356,44628
79769,582
79762,582
79650,3683
79752,1289
79756,582
79600,6180
79695,32204
79708,32204
78559,903
79688,911
79733,6180
79755,67832
79480,7214
79678,940
79554,1289
79734,1289
79680,906
79684,906
79364,906
79457,906
79456,906
79455,906
79454,906
79745,18199
79738,1376
79690,598
79689,598
79438,14940
79735,18199
78770,903
78561,903
79663,529
79726,726
79553,1289
79730,7122
79203,1179
79407,87330
79729,726
79624,6180
79727,7122
79728,1093
79184,1093
79183,1093
79704,1471
79724,726
79720,726
79621,7122
79717,1248
79718,1248
79710,7122
79642,3461
79660,1609
79533,64723
79715,726
79716,4610
79711,7122
79540,1609
78836,40477
78835,40477
79240,668
79235,64723
79212,6071
79104,513
79252,7200
79125,1471
79117,1471
79239,1609
79242,1609
79011,1609
79244,44181
78978,1471
78390,1471
79192,1471
79144,1609
78042,2044
79199,755
78818,1220
79232,659
79152,906
77929,1028
78877,1408
78552,906
79158,906
79216,79484
73862,11
79155,37222
78641,79566
79220,432
79206,7344
79176,598
79211,432
62833,458
79166,659
79173,1028
78831,40477
79115,1609
78984,40
79210,7162
78990,911
79132,78432
79197,755
79072,755
78728,457
79198,29211
79196,29211
78742,1471
77362,4
78389,1471
78830,40477
78287,3414
46455,28414
79189,1093
77712,84689
79091,615
79186,3683
79181,7200
79182,1093
79177,2695
79106,29211
78919,55591
79122,1093
79024,4419
79179,1021
79103,2730
79126,86611
78402,598
78285,2695
78910,908
75370,1028
79171,37222
78787,906
79039,4
79167,940
79131,940
78786,908
79009,925
78953,925
79081,432
79164,1179
79163,1179
79162,1179
79161,1179
79165,7162
78781,906
79086,1028
78200,659
78902,906
79097,27769
78908,64723
78512,72996
79148,467
79065,627
79124,940
79112,5277
79157,940
78979,1179
79153,940
78590,577
78593,2730
78070,1003
78602,1179
78548,1609
78361,32204
78523,7128
78595,857
76672,4110
78323,4110
78322,4110
77376,4
64717,925
78591,577
76473,30003
78198,74427
78098,74427
78535,72996
78582,4
77396,4
78280,79566
78349,79566
78481,1628
78236,925
78109,925
78513,925
78495,911
78398,1628
78490,598
78571,44628
78417,906
78569,7162
78493,911
78508,906
78570,1210
78510,936
78507,903
78487,903
77918,1516
78543,72853
78544,5285
78505,582
78556,591
78555,2730
78553,1158
78283,598
78542,5285
78504,906
78545,1158
78541,2730
78540,1210
78539,2730
78474,497
78405,497
78531,621
78534,2730
78530,72853
78533,497
78114,2448
78436,6180
78524,7128
78519,5285
78517,4110
68648,1468
77888,39577
78391,39577
78473,5306
78380,39577
77051,78140
78502,7128
78130,1516
78465,10533
78178,44628
78516,44628
78226,1635
78415,906
78480,906
78482,906
78092,906
78472,906
78477,906
78357,906
78356,906
78355,906
78503,906
78397,1628
78341,1628
78196,722
78511,940
78509,940
78494,940
78342,1628
78489,497
77490,44628
78416,7162
78410,4610
78496,79484
78485,79494
78498,1210
78486,726
77970,5319
77955,5319
77912,1179
77913,1179
77828,5319
77969,10533
77693,5277
77965,726
77967,10533
77760,925
77873,925
77966,10533
77951,5319
77469,940
77780,1597
77847,1597
77779,1597
77950,9486
74633,934
75150,3261
71517,3261
77952,4610
74634,934
77948,5355
77841,4110
76816,934
77692,5277
75684,2044
77946,1179
77945,1158
77940,726
77935,582
77634,906
77924,32204
77936,7162
77633,906
77925,32204
77934,726
77552,40
77545,906
77357,6144
77551,40
77816,627
77809,627
77812,627
77926,32204
77931,7162
77550,40
77663,1609
77923,3683
77857,5306
77866,911
77921,12256
77275,1231
75681,1028
77914,12256
77856,7162
77833,10533
77891,5277
77829,5319
77625,14568
77408,726
77911,1197
75374,2044
77860,12256
77475,530
77908,33877
77905,78712
77589,84382
77588,84382
77587,84382
77586,84382
77585,84382
77584,84382
77805,88272
77901,4110
77902,77876
77743,925
77667,925
77666,925
77305,925
77306,925
77895,10533
77882,675
77837,7128
77437,1220
77894,6037
77887,7128
77876,2584
77879,6180
77655,925
77881,1248
77880,78712
77858,6071
77877,1248
76309,79641
77861,64723
77648,908
77799,1003
77647,908
77095,659
77345,726
77344,4610
67779,763
77325,903
77342,77876
77341,77876
77340,77876
77339,77876
77337,77876
77336,1158
76539,79566
77334,1158
77335,77876
77332,77876
77331,77876
76401,722
76249,598
77104,598
76400,722
77302,1598
77320,4610
77317,7162
77259,1093
77253,763
77251,763
76868,72996
77303,1609
77301,1093
75493,1671
77298,972
77209,82547
77296,857
77295,9486
77288,972
76818,972
77293,471
77248,6180
77207,1093
76942,1093
76467,464
74011,77285
77286,577
76961,458
77282,1289
77281,1289
77090,1289
77264,908
77280,903
77196,911
77277,1093
77155,726
77098,81063
77065,79566
77089,1289
76253,1289
76783,722
77263,722
77100,1093
77257,471
70875,65661
77261,1093
77260,1093
75354,529
77256,582
77177,722
77132,1289
77193,911
76713,81909
30328,1179
73770,598
75650,529
77254,5355
77252,7162
77249,1197
77037,5355
77049,30083
77046,6144
77117,1179
77246,1597
77242,5285
77241,5285
77240,5285
77050,5692
77212,5692
77216,5692
77236,10533
77233,1093
77235,1161
77211,10533
77206,10533
77231,77960
77204,10533
76975,983
39128,5355
77116,1179
77147,4
77031,33021
77115,1179
77208,726
76691,4610
76601,5285
76690,709
76678,857
72550,79567
76689,4610
76687,709
76685,709
75162,5446
76571,857
76684,4610
76683,4610
76677,5293
76679,6203
76674,5692
53878,10602
76673,726
76611,7122
76668,17873
76618,17873
76675,935
76428,9048
76346,6203
76345,6203
76344,6203
76613,62965
75734,6203
67683,10602
75707,6203
75690,6203
75689,6203
75688,6203
76626,77391
76405,82547
76630,726
76653,1093
76644,587
76666,432
76255,598
76236,79566
76649,1
76648,1
76565,1
76662,1289
76659,1289
76658,1289
76482,1093
76654,1289
76638,1289
76637,1289
75886,722
76629,30483
76562,1
76560,1
76603,4611
76607,40
76621,1093
76602,11437
76620,1093
76586,1472
76604,5293
76142,4110
76569,5285
76600,31814
76535,1408
75577,940
76577,1397
72761,1003
76598,6071
76597,5293
75535,5277
75771,83564
76325,61188
76599,2519
76582,5285
76590,5
76576,935
76533,1408
76583,4663
76134,1408
76135,1408
76136,1408
76534,1408
76303,1408
76531,1408
76532,1408
76125,1408
76594,7094
76529,7094
76528,7094
60525,7122
76578,5293
76580,5293
76570,15727
54491,339
76587,1333
73407,481
76579,5285
76581,709
76183,77285
76074,1210
75830,1598
76080,1218
76088,1609
76084,4663
75554,5508
76082,5293
76076,726
76078,74992
59741,7128
76077,15727
76012,972
76004,5285
76070,27104
76073,726
76071,726
76069,726
76064,1218
76068,726
72104,79567
71958,79567
75893,936
76037,776
75782,598
76043,582
76027,40
75883,81063
76048,77876
76044,432
76047,940
74821,457
75741,457
75737,457
75360,1635
76034,457
76021,432
75967,940
76035,77876
76033,77876
75971,940
76023,78432
76025,78432
75774,911
75943,2584
76015,457
71311,4611
76018,1
75982,1
75981,1
75980,1
76016,30483
75628,79641
75972,940
72973,1003
76014,30083
75637,11384
75993,62965
76010,5285
66924,464
75988,5293
76000,857
75758,17873
75779,1635
76008,1408
75999,972
76006,10533
74890,972
75825,77285
75441,77285
76003,2917
76001,1633
75991,709
75813,79641
75997,726
75909,857
75906,857
75905,857
75990,5465
75933,78140
75863,17873
75858,5293
75867,7122
75986,7128
75948,64723
75928,434
75473,675
75929,84152
75922,79641
75959,440
75857,5
75979,7128
75834,77391
75973,432
75969,432
75966,940
75876,457
75904,5306
75958,538
75448,988
75442,726
75434,1093
69126,988
75275,12256
75439,726
75437,5319
75436,5319
75372,726
75303,4110
75383,4110
75302,4110
74629,62965
75433,432
75431,432
75366,1093
75373,1638
75365,4
75364,4
75422,1231
75351,432
75426,1093
75181,776
75424,78432
75350,30003
75423,1093
75417,1093
75416,1093
75420,79484
75412,78432
75264,7162
75263,78432
75376,1218
75415,7162
74036,1093
75074,81063
75409,1197
75406,30483
75407,30483
73380,988
75405,1197
75403,5285
75396,587
74864,5355
75345,5306
75378,3683
75388,77285
75401,1589
75381,5285
75400,1654
75281,30483
75280,30483
75323,30483
75397,30483
75382,17873
75389,1589
75375,481
75380,1597
74867,988
75377,72106
75261,587
75012,72106
75002,1472
75003,1472
75004,1472
75006,1472
75155,1472
75146,1471
75147,1471
75212,1471
75276,1471
75213,1471
75300,61188
75196,598
75195,598
75194,598
75342,726
75356,1231
75355,1231
74916,1093
75234,7128
75352,940
75343,78432
72302,763
75293,10602
75294,1012
73846,627
75095,69704
75328,432
71943,79566
71935,79566
72444,78063
75134,2448
70783,1197
75114,2448
75337,78712
75335,78712
75334,78712
75332,79494
75331,78712
74857,10533
74855,988
74854,455
74850,729
74805,4
74849,455
74538,857
74833,5355
74846,577
74844,582
74822,60974
74843,449
74845,1158
74255,906
74842,432
74841,582
74838,582
74728,7162
74565,906
74134,1093
74133,1093
73758,906
74331,70629
74815,582
74829,668
74818,529
74778,60974
74816,722
74825,906
74826,1289
74792,906
74819,1119
74777,60974
74810,763
74735,63635
74616,722
74474,529
74809,763
74804,776
74734,722
74733,722
74132,1093
74131,1093
74811,455
74302,909
74812,7094
74714,457
74160,598
71962,79567
74718,60974
73110,1028
74742,857
74788,529
74786,1145
74676,79494
74542,79494
74800,4
74709,1289
74784,4
74793,77876
74740,529
74791,26247
74789,455
74790,77876
74285,911
74785,455
74737,529
74725,529
74497,3261
74783,72574
74772,455
74672,455
74776,190
74781,4
74736,432
74221,55591
74773,2471
74768,4
74769,6180
74767,5367
74764,4
74539,906
74753,934
74284,911
74283,911
74765,1137
73546,63635
72642,79641
74623,4110
74762,1137
74761,729
74759,1137
74754,4110
74760,729
74758,1137
74685,5309
74757,7133
74746,5355
74748,5355
73545,63635
74239,4
74246,33877
74182,2584
72360,763
74123,78432
74196,5306
73761,906
74210,5465
73981,81909
73919,72853
73910,72853
73896,65997
74003,598
74234,449
74204,7094
74206,7094
74203,7094
74202,7094
74233,4610
74231,4610
73983,44628
74225,4610
73509,5277
74096,457
74213,455
74165,5355
74211,1218
74215,709
74216,6180
74197,6203
74186,6203
74184,6203
73994,940
74114,529
73638,44628
74161,598
74148,1289
74207,709
74199,709
52409,29441
68888,1218
74201,857
74187,5306
74097,12256
74166,10533
74195,7094
74193,7122
74194,7094
74198,857
74191,455
74087,709
74072,709
74071,709
74069,709
74157,1158
74190,31814
74047,2471
74183,857
74056,4110
74066,4110
73784,5309
73948,1408
74126,1475
74120,1475
74168,729
74167,729
74089,7128
74130,1093
74129,1093
74128,1093
74163,729
74164,72574
74162,12596
74159,797
74158,582
74156,1119
74154,582
